id,ranking,dish,name,count,stars,full_address
3879,89,chicken wings,Ocha Cuisine,0.014285714285714285,4.0,1201 Las Vegas Blvd S Downtown Las Vegas  NV 89104
3880,90,chicken wings,Flo's,0.012345679012345678,3.5,16495 N Scottsdale Rd Scottsdale  AZ 85254
3881,91,chicken wings,Noodle Asia,0.012244897959183673,3.5,The Venetian 3355 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3882,92,chicken wings,Tottie's Asian Fusion,0.011627906976744186,4.0,6204 N Scottsdale Rd Ste 106 Paradise Valley  AZ 85253
3883,93,chicken wings,Flo's,0.009433962264150943,3.5,15027 N Thompson Peak Pkwy Scottsdale  AZ 85260
3884,94,chicken wings,Thai House Restaurant,0.009345794392523364,3.5,9850 S Maryland Pkwy Ste 17 Southeast Las Vegas  NV 89123
3885,95,chicken wings,Thai Style Noodle House 2,0.008695652173913044,4.0,5135 S Fort Apache Ave Ste 125 Spring Valley Las Vegas  NV 89148
3886,96,chicken wings,Noodles,0.004830917874396135,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
3887,97,chicken wings,Pan Asian,0.0033112582781456954,4.5,2980 S Durango Dr Ste 101 Westside Las Vegas  NV 89117
3888,98,chicken wings,SUSHISAMBA Las Vegas,0.0013736263736263737,4.0,The Palazzo 3327 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3889,1,kung pao chicken,China Kitchen,1.0,2.5,6608 Mineral Point Rd Madison  WI 53705
3890,2,kung pao chicken,China Gourmet,0.5,2.5,3460 E Southern Ave Ste 109 Mesa  AZ 85204
3891,3,kung pao chicken,Hunan Garden,0.5,3.0,1940 W Chandler Blvd Ste 1 Chandler  AZ 85224
3892,4,kung pao chicken,A8 China,0.3333333333333333,2.5,608 University Ave Capitol Madison  WI 53703
3893,5,kung pao chicken,Dragon Bowl,0.3333333333333333,4.0,4864 W Lone Mountain Rd Northwest Las Vegas  NV 89130
3894,6,kung pao chicken,Pick Up Stix,0.25,2.5,1935 E Camelback Road Phoenix  AZ 85016
3895,7,kung pao chicken,Panda Express,0.25,3.0,4750 S 48th St Ste 121 Phoenix  AZ 85040
3896,8,kung pao chicken,Pick Up Stix,0.2,4.0,1500 N Green Valley Pkwy Henderson  NV 89074
3897,9,kung pao chicken,Great Wall Chinese Restaurant,0.2,4.0,2202 W Charleston Blvd Downtown Las Vegas  NV 89102
3898,10,kung pao chicken,Beijing Express,0.2,4.0,219 E Baseline Rd Ste H-2 Tempe  AZ 85283
3899,11,kung pao chicken,Green Tea Chinese And Japanese Cuisine,0.16666666666666666,2.5,1239 S Higley Rd Mesa  AZ 85206
3900,12,kung pao chicken,China Rainbow,0.14285714285714285,3.5,6630 W Cactus Rd Ste 102 Glendale  AZ 85304
3901,13,kung pao chicken,Grand China III,0.14285714285714285,2.5,8450 Farm Rd Ste 150 Centennial Las Vegas  NV 89131
3902,14,kung pao chicken,Lin's Golden Chinese Restaurant,0.14285714285714285,4.5,5037 W Thomas Rd Phoenix  AZ 85035
3903,15,kung pao chicken,Ming's Table,0.125,2.5,Harrah's Las Vegas 3475 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3904,16,kung pao chicken,Ming's Pagoda,0.11764705882352941,3.0,12019 N 19th Ave Phoenix  AZ 85029
3905,17,kung pao chicken,The Wok Express,0.11764705882352941,4.0,4835 E Greenway Rd Phoenix  AZ 85034
3906,18,kung pao chicken,Food Express,0.1111111111111111,3.0,Palace Station Casino 2411 W Sahara Avenue Westside Las Vegas  NV 89102
3907,19,kung pao chicken,Asian Garden,0.1111111111111111,3.5,560 N Nellis Blvd Ste E10 Sunrise Las Vegas  NV 89110
3908,20,kung pao chicken,Red Mansion,0.1111111111111111,3.5,Downtown Grand Casino and Hotel 206 N 3rd St Las Vegas  NV 89101
3909,21,kung pao chicken,Red Shrimp Company,0.1,3.0,4060 S Jones Blvd Las Vegas  NV 89103
3910,22,kung pao chicken,Gourmet Wok,0.1,3.0,7638 Westcliff Dr Westside Las Vegas  NV 89145
3911,23,kung pao chicken,Empress Court,0.1,3.5,3570 Las Vegas Blvd The Strip Las Vegas  NV 89109
3912,24,kung pao chicken,Pei Wei Asian Diner,0.09523809523809523,3.5,1085 W Queen Creek Rd Suite 1 Chandler  AZ 85248
3913,25,kung pao chicken,Wong's Garden,0.09090909090909091,3.5,2044 Atwood Ave Schenk - Atwood Madison  WI 53704
3914,26,kung pao chicken,BBQ King,0.07692307692307693,2.5,5650 Spring Mountain Rd Chinatown Las Vegas  NV 89146
3915,27,kung pao chicken,Szechuan Cuisine,0.07692307692307693,4.0,5865 W Ray Rd Chandler  AZ 85226
3916,28,kung pao chicken,Pearl Wok To Go,0.07142857142857142,3.5,8550 W Charleston Blvd Ste 100 Westside Las Vegas  NV 89117
3917,29,kung pao chicken,Szechwan Palace,0.07142857142857142,4.0,2386 N Alma School Rd Chandler  AZ 85224
3918,30,kung pao chicken,Fu Restaurant,0.07142857142857142,3.5,4455 Paradise Rd Eastside Las Vegas  NV 89169
3919,31,kung pao chicken,Abacus Inn,0.06666666666666667,4.0,3509 W Thunderbird Rd Phoenix  AZ 85053
3920,32,kung pao chicken,Wong's Jr,0.06060606060606061,3.5,8317 W Peoria Ave Peoria  AZ 85345
3921,33,kung pao chicken,Canton Wong #8,0.058823529411764705,3.5,7050 S Central Ave Phoenix  AZ 85042
3922,34,kung pao chicken,Tom's Red Pepper,0.058823529411764705,3.5,1019 N Gammon Rd Middleton  WI 53562
3923,35,kung pao chicken,Golden Harvest,0.05263157894736842,4.0,21805 S Ellsworth Rd Queen Creek  AZ 85242
3924,36,kung pao chicken,New York Wok,0.05263157894736842,3.5,5026 W Cactus Rd Glendale  AZ 85304
3925,37,kung pao chicken,Little Peking,0.05,4.0,10608 N 32nd St Phoenix  AZ 85028
3926,38,kung pao chicken,Pei Wei Asian Market,0.05,3.0,Madison Village 742 E Glendale Ave Phoenix  AZ 85016
3927,39,kung pao chicken,8 fortune Chinese cuisine,0.05,4.0,13686 N 75th Ave Peoria  AZ 85381
3928,40,kung pao chicken,Long Jin Chinese Cuisine,0.04878048780487805,4.0,4825 S Rainbow Blvd Ste 204-205 Spring Valley Las Vegas  NV 89103
3929,41,kung pao chicken,China a Go Go,0.04878048780487805,4.0,505 E Windmill Ave Ste D Southeast Las Vegas  NV 89123
3930,42,kung pao chicken,Golden China Chinese Cuisine,0.047619047619047616,3.5,3830 E Flamingo Rd Ste E4 Eastside Las Vegas  NV 89121
3931,43,kung pao chicken,Golden Gate Chinese Restaurant,0.046153846153846156,4.0,2640 W Baseline Rd Mesa  AZ 85202
3932,44,kung pao chicken,Iron Chef,0.045454545454545456,4.0,23706 S Power Rd Queen Creek  AZ 85242
3933,45,kung pao chicken,China A GoGo,0.045454545454545456,3.0,7435 S Durango Dr Ste 105 Southwest Las Vegas  NV 89113
3934,46,kung pao chicken,Shanghai Grill,0.045454545454545456,4.0,9044 W Union Hills Dr Ste 101 Peoria  AZ 85382
3935,47,kung pao chicken,China a Go Go,0.045454545454545456,4.0,170 N Boulder Hwy Ste 100 Henderson  NV 89015
3936,48,kung pao chicken,Blossom,0.04477611940298507,4.0,Aria Resort and Casino 3735 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3937,49,kung pao chicken,Golden Phoenix Chinese Restaurant,0.041666666666666664,3.5,6048 N 16th St Phoenix  AZ 85016
3938,50,kung pao chicken,Beijing Chinese Cuisine,0.04,4.0,14270 W Indian School Rd Ste C1 Goodyear  AZ 85395
3939,51,kung pao chicken,Szechwan Palace,0.03896103896103896,3.5,Cofco Chinese Cultural Center 668 N 44th St  Ste 108 Phoenix  AZ 85008
3940,52,kung pao chicken,China Mama Restaurant,0.036036036036036036,3.5,3420 S Jones Blvd Chinatown Las Vegas  NV 89136
3941,53,kung pao chicken,Little Dumpling,0.03571428571428571,3.0,180 S Stephanie St Henderson  NV 89012
3942,54,kung pao chicken,Shangri-La Chinese,0.03571428571428571,4.0,2855 W Cactus Rd Phoenix  AZ 85029
3943,55,kung pao chicken,Pei Wei Asian Diner,0.03571428571428571,3.0,701 W McDowell Rd Suite 101 Phoenix  AZ 85007
3944,56,kung pao chicken,Chop Chop Wok,0.034482758620689655,4.0,6812 W Cheyenne Ave Northwest Las Vegas  NV 89108
3945,57,kung pao chicken,New York Chinese Restaurant,0.034482758620689655,3.5,9430 W Lake Mead Blvd Ste 1 Summerlin Las Vegas  NV 89134
3946,58,kung pao chicken,HK Seafood Garden,0.034482758620689655,4.0,4300 W Spring Mountain Rd Unit 103  104  105 Chinatown Las Vegas  NV 89102
3947,59,kung pao chicken,Miu's Cuisine,0.034482758620689655,4.0,2314 E Apache Blvd Tempe  AZ 85281
3948,60,kung pao chicken,New York Chinese Restaurant,0.03333333333333333,3.5,655 S Green Valley Pkwy Ste 140 Henderson  NV 89052
3949,61,kung pao chicken,Best Hong Kong Dining,0.030303030303030304,3.5,1116 S Dobson Rd Ste 123 Mesa  AZ 85202
3950,62,kung pao chicken,Diamond Chinese Restaurant,0.029411764705882353,4.0,3449 Industrial Rd Las Vegas  NV 89109
3951,63,kung pao chicken,Thai Basil,0.027777777777777776,3.0,2696 W Ann Rd North Las Vegas  NV 89031
3952,64,kung pao chicken,Tao Garden,0.02631578947368421,4.0,2050 N Alma School Rd Chandler  AZ 85224
3953,65,kung pao chicken,Red House,0.02564102564102564,3.5,8902 E Via Linda 100 Scottsdale  AZ 85258
3954,66,kung pao chicken,Fin,0.025,3.5,The Mirage Hotel and  Casino 3400 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3955,67,kung pao chicken,Orient House,0.025,4.0,626 S Park St Greenbush Madison  WI 53715
3956,68,kung pao chicken,New Asian Star,0.025,4.0,2755 S 99th Ave Ste 102 Tolleson  AZ 85353
3957,69,kung pao chicken,Big Buddha,0.024096385542168676,4.0,16572 W Greenway Rd Ste 115 Surprise  AZ 85388
3958,70,kung pao chicken,Simi's Cafe,0.024096385542168676,4.5,2401 E Baseline Rd Ste 118 Gilbert  AZ 85234
3959,71,kung pao chicken,Great Wall Chinese Restaurant,0.023809523809523808,4.0,2473 S Higley Rd Ste 106 Gilbert  AZ 85297
3960,72,kung pao chicken,China Wok,0.022727272727272728,3.5,2334 N Scottsdale Rd Scottsdale  AZ 85257
3961,73,kung pao chicken,Gourmet House of Hong Kong,0.022222222222222223,3.5,1438 E McDowell Rd Phoenix  AZ 85006
3962,74,kung pao chicken,Beijing Noodle Cafe,0.021897810218978103,4.0,4130 S Sandhill Rd Eastside Las Vegas  NV 89121
3963,75,kung pao chicken,Li's Bowl,0.02127659574468085,4.0,6260 S 35th Ave Phoenix  AZ 85041
3964,76,kung pao chicken,China Tango,0.02127659574468085,4.0,1500 N Green Valley Pkwy Henderson  NV 89074
3965,77,kung pao chicken,Bobo China,0.020833333333333332,4.0,8465 W Sahara Ave Westside Las Vegas  NV 89117
3966,78,kung pao chicken,Henry's Taiwan Kitchen,0.020833333333333332,3.5,119 E Southern Ave Tempe  AZ 85282
3967,79,kung pao chicken,Big Heng,0.02040816326530612,4.0,7530 W Peoria Ave Ste A Peoria  AZ 85345
3968,80,kung pao chicken,Wong's Place,0.0196078431372549,4.0,1825 E Baseline Rd. Tempe  AZ 85283
3969,81,kung pao chicken,Jasmine Express,0.0196078431372549,3.0,5546 Camino Al Norte North Las Vegas  NV 89031
3970,82,kung pao chicken,Siu Wok,0.0196078431372549,3.5,3815 N Central Ave Ste A Phoenix  AZ 85012
3971,83,kung pao chicken,P F Chang's China Bistro,0.0196078431372549,3.0,The District 101 S Green Valley Pkwy Anthem Henderson  NV 89012
3972,84,kung pao chicken,Mu Shu Asian Grill,0.019230769230769232,4.5,1502 W Thomas Rd Phoenix  AZ 85015
3973,85,kung pao chicken,P F Chang's China Bistro,0.018518518518518517,3.5,7135 E Camelback Rd Ste 101 The Waterfront Scottsdale  AZ 85251
3974,86,kung pao chicken,P F Chang's China Bistro,0.017857142857142856,3.5,4165 S Paradise Rd Eastside Las Vegas  NV 89109
3975,87,kung pao chicken,Flamingo Palace,0.016666666666666666,3.5,350 E Bell Rd Ste 3 Phoenix  AZ 85022
3976,88,kung pao chicken,Rice & Company,0.015873015873015872,3.0,Luxor Hotel and Casino 3900 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3977,89,kung pao chicken,Zine Noodles Dim Sum,0.015625,3.0,The Palazzo 3325 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3978,90,kung pao chicken,Jade Palace,0.013157894736842105,3.5,9160 E Shea Blvd Ste 101 Scottsdale  AZ 85260
3979,91,kung pao chicken,Flo's,0.012345679012345678,3.5,16495 N Scottsdale Rd Scottsdale  AZ 85254
3980,92,kung pao chicken,Maxim Restaurant,0.011764705882352941,4.0,3424 N 19th Ave Phoenix  AZ 85015
3981,93,kung pao chicken,Tottie's Asian Fusion,0.011627906976744186,4.0,6204 N Scottsdale Rd Ste 106 Paradise Valley  AZ 85253
3982,94,kung pao chicken,Asian Cafe Express,0.01098901098901099,4.5,1911 W Main St Ste 3 Mesa  AZ 85201
3983,95,kung pao chicken,Noodles,0.00966183574879227,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
3984,96,kung pao chicken,Thai House Restaurant,0.009345794392523364,3.5,9850 S Maryland Pkwy Ste 17 Southeast Las Vegas  NV 89123
3985,97,kung pao chicken,Yunnan Garden,0.008928571428571428,4.0,3934 Schiff Dr Chinatown Las Vegas  NV 89103
3986,98,kung pao chicken,KJ Kitchen,0.007575757575757576,3.5,5960 Spring Mountain Rd Chinatown Las Vegas  NV 89146
3987,99,kung pao chicken,Red 8,0.006711409395973154,3.5,3131 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3988,100,kung pao chicken,Tott's Asian Diner,0.005847953216374269,4.0,4030 W Ray Rd Ste 1 Chandler  AZ 85226
3989,101,kung pao chicken,Veggie House,0.004830917874396135,4.5,5115 Spring Mountain Rd Ste 203 Chinatown Las Vegas  NV 89146
3990,102,kung pao chicken,Noodle Asia,0.004081632653061225,3.5,The Venetian 3355 Las Vegas Blvd S The Strip Las Vegas  NV 89109
3991,1,wonton soup,Panda Express,1.0,3.0,1714 E Guadalupe Road Tempe  AZ 85283
3992,2,wonton soup,Go Go China,0.5,2.0,13636 N Tatum Blvd Ste 10 Phoenix  AZ 85032
3993,3,wonton soup,Pick Up Stix,0.5,3.0,4030 W Ray Rd Chandler  AZ 85226
3994,4,wonton soup,China Buffet,0.5,4.0,7710 W Lower Buckeye Rd Phoenix  AZ 85043
3995,5,wonton soup,New York Chinese Restaurant,0.26666666666666666,3.5,655 S Green Valley Pkwy Ste 140 Henderson  NV 89052
3996,6,wonton soup,Cheng's Express,0.25,2.5,5479 S Rainbow Blvd Spring Valley Las Vegas  NV 89118
3997,7,wonton soup,Grand China Fine Chinese Cuisine,0.25,2.5,7045 W Ann Rd Ste 110 Northwest Las Vegas  NV 89130
3998,8,wonton soup,Nan Jing,0.25,3.0,13606 W Camino Del Sol Sun City West  AZ 85375
3999,9,wonton soup,China Star,0.25,3.0,515 Junction Rd Junction Ridge Madison  WI 53717
4000,10,wonton soup,Exclamation,0.25,4.0,58 Federick Street Kitchener  ON N2H 2L7
4001,11,wonton soup,Da Sheng Chinese Cuisine,0.23076923076923078,4.0,Chinatown Mall 4255 W Spring Mountain Rd Chinatown Las Vegas  NV 89102
4002,12,wonton soup,Mah Jong,0.2222222222222222,3.5,Rio Hotel and Casino 3700 W Flamingo Rd Las Vegas  NV 89103
4003,13,wonton soup,Golden China,0.2,2.5,10633 E Apache Trl Apache Junction  AZ 85220
4004,14,wonton soup,Li's Asian,0.2,3.5,7650 S  McClintock Dr Ste 112 Tempe  AZ 85284
4005,15,wonton soup,Asia Express,0.16666666666666666,3.5,721 N High Point Rd Wexford Madison  WI 53717
4006,16,wonton soup,Great China Super Buffet,0.16666666666666666,3.0,6005 E Southern Ave Mesa  AZ 85206
4007,17,wonton soup,Golden Flower Chinese Cuisine,0.15151515151515152,4.0,3315 E Russell Rd Southeast Las Vegas  NV 89120
4008,18,wonton soup,Hong Kong Kitchen II,0.15,4.0,3076 E. Chandler Heights Rd Ste 104 Chandler  AZ 85249
4009,19,wonton soup,China Rainbow,0.14285714285714285,3.5,6630 W Cactus Rd Ste 102 Glendale  AZ 85304
4010,20,wonton soup,Tao Yuan Chinese Restaurant,0.14285714285714285,3.0,4419 E Main St Ste 117 Mesa  AZ 85205
4011,21,wonton soup,Jade Palace,0.14285714285714285,4.5,8120 N Hayden Rd Scottsdale  AZ 85258
4012,22,wonton soup,Hong Kong Kitchen,0.14285714285714285,3.5,314 E Florence Blvd Casa Grande  AZ 85222
4013,23,wonton soup,Chopstix 2,0.14285714285714285,3.5,430 Silverado Ranch 115 St Southeast Las Vegas  NV 89123
4014,24,wonton soup,China Place,0.125,3.0,6725 W Peoria Ave Peoria  AZ 85345
4015,25,wonton soup,Ming's Table,0.125,2.5,Harrah's Las Vegas 3475 Las Vegas Blvd S The Strip Las Vegas  NV 89109
4016,26,wonton soup,Wok N' Roll,0.125,3.5,250 Auburn Ave NE #101 Atlanta  GA 53562
4017,27,wonton soup,Grand China,0.125,3.5,75 E Horizon Ridge Pkwy Ste 120 Henderson  NV 89002
4018,28,wonton soup,Ming's Pagoda,0.11764705882352941,3.0,12019 N 19th Ave Phoenix  AZ 85029
4019,29,wonton soup,The Lotus,0.11764705882352941,3.5,215 S Water St Henderson  NV 89015
4020,30,wonton soup,China One,0.1111111111111111,3.0,2447 E Tropicana Ave Ste 13A Southeast Las Vegas  NV 89121
4021,31,wonton soup,Golden Dragon Chinese Cuisine,0.10526315789473684,3.5,6120 W Tropicana Ave Las Vegas  NV 89103
4022,32,wonton soup,Flamingo Palace,0.1,3.5,350 E Bell Rd Ste 3 Phoenix  AZ 85022
4023,33,wonton soup,Joyful Chinese Dining,0.1,3.5,9699 N Hayden Rd Scottsdale  AZ 85258
4024,34,wonton soup,Chen Wok Express,0.1,3.0,8115 N 19th Ave Phoenix  AZ 85021
4025,35,wonton soup,Pong Pong,0.1,3.0,3332 W Bell Road Phoenix  AZ 85053
4026,36,wonton soup,Fin,0.1,3.5,The Mirage Hotel and  Casino 3400 Las Vegas Blvd S The Strip Las Vegas  NV 89109
4027,37,wonton soup,Big Wong Restaurant,0.09767441860465116,4.0,5040 Spring Mountain Rd Chinatown Las Vegas  NV 89146
4028,38,wonton soup,Little Shanghai,0.09523809523809523,3.5,4017 E Indian School Rd Phoenix  AZ 85018
4029,39,wonton soup,Diamond China 2,0.09090909090909091,3.5,2239 N Rampart Blvd Summerlin Las Vegas  NV 89128
4030,40,wonton soup,King Wok,0.09090909090909091,3.5,860 E Warner Rd Ste 102 Gilbert  AZ 85296
4031,41,wonton soup,Chens Chinese Bistro,0.09090909090909091,4.0,3281 N Hunt Hwy Florence  AZ 85132
4032,42,wonton soup,Cafe China,0.08695652173913043,4.0,5830 W Thunderbird Rd B1 Glendale  AZ 85306
4033,43,wonton soup,Bamboo Club,0.0847457627118644,3.0,8624 E Shea Blvd Scottsdale  AZ 85260
4034,44,wonton soup,China City Super Buffet,0.08333333333333333,2.5,10040 W Mcdowell Rd Avondale  AZ 85392
4035,45,wonton soup,China Jade,0.08333333333333333,3.0,14747 Northsight Blvd Ste 116 Scottsdale  AZ 85260
4036,46,wonton soup,Super Dragon,0.07894736842105263,4.0,1212 E Northern Ave Phoenix  AZ 85020
4037,47,wonton soup,Szechuan Express,0.07692307692307693,3.5,1116 S Dobson Rd Ste  132 Mesa  AZ 85202
4038,48,wonton soup,Hong Kong Wok,0.07692307692307693,3.5,702 N Midvale Blvd Ste 120 Madison  WI 53705
4039,49,wonton soup,Little Szechuan,0.07692307692307693,3.0,524 W University Dr Tempe  AZ 85281
4040,50,wonton soup,BBQ King,0.07692307692307693,2.5,5650 Spring Mountain Rd Chinatown Las Vegas  NV 89146
4041,51,wonton soup,Asian Kitchen,0.07142857142857142,3.0,449 State St Capitol Madison  WI 53703
4042,52,wonton soup,Pei Wei Asian Diner,0.07142857142857142,3.5,10830 W Charleston Blvd. Suite 110 Summerlin Las Vegas  NV 89135
4043,53,wonton soup,Hot Wok Chinese Restaurant,0.07142857142857142,3.0,1050 E Ray Rd Chandler  AZ 85225
4044,54,wonton soup,Lotus Garden,0.06896551724137931,5.0,183 W Apache Trl Ste 104 Apache Junction  AZ 85120
4045,55,wonton soup,Pei Wei Asian Diner,0.06666666666666667,3.5,3426 E Baseline Rd. Suite 121 Mesa  AZ 85204
4046,56,wonton soup,Jimmy Woo's,0.06666666666666667,3.0,4233 N Scottsdale Rd Scottsdale  AZ 85251
4047,57,wonton soup,Hong Kong Asian Diner,0.06666666666666667,4.0,9880 S Rural Rd Tempe  AZ 85284
4048,58,wonton soup,Hibachi Grill & Supreme Buffet,0.06666666666666667,3.5,2929 N 75th Ave Phoenix  AZ 85033
4049,59,wonton soup,Blossom Asian Cuisine,0.06451612903225806,4.0,8350 W Lower Buckeye Rd Ste 106 Tolleson  AZ 85353
4050,60,wonton soup,China Gourmet,0.06451612903225806,4.0,9002 W Sahara Ave Ste A Westside Las Vegas  NV 89117
4051,61,wonton soup,Lychee Inn,0.0625,4.0,1138 E Baseline Rd Tempe  AZ 85283
4052,62,wonton soup,China Jade,0.0625,4.0,825 W Baseline Rd Ste 7 Tempe  AZ 85283
4053,63,wonton soup,Buffet Asia,0.061224489795918366,3.0,2380 S Rainbow Blvd Westside Las Vegas  NV 89146
4054,64,wonton soup,Asian BBQ & Noodles,0.059782608695652176,4.0,3400 S Jones Blvd Ste 5C Chinatown Las Vegas  NV 89146
4055,65,wonton soup,Chopstick Express,0.058823529411764705,3.0,939 E Guadalupe Rd Ste 1 Tempe  AZ 85283
4056,66,wonton soup,Diamond Chinese Restaurant,0.058823529411764705,4.0,3449 Industrial Rd Las Vegas  NV 89109
4057,67,wonton soup,The Wok Express,0.058823529411764705,4.0,4835 E Greenway Rd Phoenix  AZ 85034
4058,68,wonton soup,China A GoGo,0.058823529411764705,4.0,10140 W Tropicana Ave Ste 123 Spring Valley Las Vegas  NV 89147
4059,69,wonton soup,Noodle & Rice,0.058823529411764705,4.0,2017 E Cactus Rd Ste G Phoenix  AZ 85022
4060,70,wonton soup,New China Gate,0.05714285714285714,3.5,7730 E McDowell Rd Ste 111 Scottsdale  AZ 85257
4061,71,wonton soup,China One,0.05714285714285714,3.5,11710 W Charleston Blvd Ste 140 Summerlin Las Vegas  NV 89138
4062,72,wonton soup,Big Wa Chinese Restaurant,0.05555555555555555,3.5,519 E Florence Blvd Casa Grande  AZ 85222
4063,73,wonton soup,Asian Cafe,0.05555555555555555,4.0,2510 W Thunderbird Rd Ste 9 Phoenix  AZ 85023
4064,74,wonton soup,Volcano Buffet,0.05555555555555555,3.0,805 N Dobson Rd Mesa  AZ 85201
4065,75,wonton soup,King Wong Chinese Food,0.05405405405405406,4.5,2545 N 32nd St Phoenix  AZ 85008
4066,76,wonton soup,Dragon Palace,0.05357142857142857,4.0,13825 N 32nd St Phoenix  AZ 85032
4067,77,wonton soup,Canton Dragon,0.05263157894736842,3.5,10190 N 90th St Scottsdale  AZ 85258
4068,78,wonton soup,New York Wok,0.05263157894736842,3.5,5026 W Cactus Rd Glendale  AZ 85304
4069,79,wonton soup,J & M Chinese Cuisine Restaurant,0.05,4.0,1035 N Ellsworth Rd Mesa  AZ 85207
4070,80,wonton soup,8 fortune Chinese cuisine,0.05,4.0,13686 N 75th Ave Peoria  AZ 85381
4071,81,wonton soup,Sing High Chop Suey House,0.047619047619047616,3.0,27 W Madison St Phoenix  AZ 85003
4072,82,wonton soup,Fusion Sushi & China Bistro,0.047619047619047616,4.0,15768 N Frank Lloyd Wright Blvd Scottsdale  AZ 85260
4073,83,wonton soup,Mr Chao's Asian Bistro,0.045454545454545456,4.0,4232 E Chandler Blvd Ste 4 Phoenix  AZ 85048
4074,84,wonton soup,China A Go Go,0.045454545454545456,3.5,75 S Valle Verde Dr Ste 240 Henderson  NV 89012
4075,85,wonton soup,Lillie's Asian Cuisine,0.045454545454545456,3.5,Golden Nugget Hotel & Casino 129 E Fremont St Downtown Las Vegas  NV 89101
4076,86,wonton soup,Gourmet House of Hong Kong,0.044444444444444446,3.5,1438 E McDowell Rd Phoenix  AZ 85006
4077,87,wonton soup,Pei Wei Asian Diner,0.043478260869565216,3.5,20851 N Scottsdale Rd. Suite 105 Scottsdale  AZ 85255
